0.015851242,2100,1,81
0.015851242,2700,1,81
0.015851242,2400,1,81
0.015851242,2400,1,81
0.015851242,2100,1,81
0.015851242,2400,1,81
0.015851242,1800,1,81
0.015851242,2100,1,81
0.015851242,2700,1,81
0.015851242,1500,1,81
0.015851242,2700,1,81
0.015851242,3000,1,81
0.015851242,1800,1,81
0.015851242,1800,1,81
0.015851242,2100,1,81
0.015851242,1800,1,81
0.015851242,2100,1,81
0.015851242,1800,1,81
0.015851242,1500,1,81
0.015851242,2100,1,81
0.008136095,1800,1,52
0.008136095,1800,1,52
0.008136095,1800,1,52
0.008136095,2400,1,52
0.008136095,2400,1,52
0.008136095,2100,1,52
0.008136095,900,1,52
0.008136095,1800,1,52
0.008136095,2100,1,52
0.008136095,2100,1,52
0.008136095,1800,1,52
0.008136095,1800,1,52
0.008136095,2100,1,52
0.008136095,1200,1,52
0.008136095,2400,1,52
0.008136095,1800,1,52
0.008136095,2100,1,52
0.008136095,1500,1,52
0.008136095,1500,1,52
0.013683432,6000,1,52
0.005408329,1200,1,43
0.005408329,1200,1,43
0.005408329,1200,1,43
0.005408329,1200,1,43
0.005408329,900,1,43
0.005408329,600,1,43
0.005408329,1200,1,43
0.005408329,600,1,43
0.005408329,900,1,43
0.005408329,900,1,43
0.005408329,900,1,43
0.005408329,600,1,43
0.005408329,1200,1,43
0.005408329,1800,1,43
0.005408329,1800,1,43
0.005408329,1200,1,43
0.005408329,1200,1,43
0.005408329,900,1,43
0.005408329,600,1,43
0.005408329,1500,1,43
0.0025,600,1,20
0.0025,900,1,20
0.0025,600,1,20
0.0025,900,1,20
0.0025,600,1,20
0.0025,900,1,20
0.0025,600,1,20
0.0025,900,1,20
0.0025,900,1,20
0.0025,600,1,20
0.0025,900,1,20
0.0025,600,1,20
0.0025,600,1,20
0.0025,600,1,20
0.0025,600,1,20
0.0025,900,1,20
0.0025,900,1,20
0.0025,900,1,20
0.0025,1200,1,20
0.0025,900,1,20
0.0051701,1200,1,105
0.0051701,1500,1,105
0.0051701,1500,1,105
0.0051701,1500,1,105
0.0051701,1500,1,105
0.0051701,2100,1,105
0.0051701,1800,1,105
0.0051701,900,1,105
0.0051701,1500,1,105
0.0051701,1800,1,105
0.0051701,600,1,105
0.0051701,1500,1,105
0.0051701,1800,1,105
0.0051701,1500,1,105
0.0051701,1500,1,105
0.0051701,1800,1,105
0.0051701,1800,1,105
0.0051701,1800,1,105
0.0051701,900,1,105
0.0051701,1500,1,105